Branch,Municipality,Entity_Type,Cluster,Pop_2025,Rate_2023,Rate_2024,Rate_2025,Change_23_24_Pct,Change_24_25_Pct,Cumulative_Change_Pct,Trend,Z_Score_Cluster,Small_Pop_Flag,Benefit_Type,Benefit,Cluster_Average_Rate_2025,Gap_from_Cluster_Pct,Operational_Status
טבריה,ג'ש (גוש חלב),רשות מקומית,6.0,3125.0,,,,,,,,,False,מזונות,מזונות,1.3242574099594862,,⚪ ללא סיווג
טבריה,ג'ש (גוש חלב),רשות מקומית,6.0,3125.0,,,,,,,,,False,ניידות,קצבת ניידות,5.547561856616933,,⚪ ללא סיווג
טבריה,ג'ש (גוש חלב),רשות מקומית,6.0,3125.0,27.88461538461539,29.57248473159756,32.96,6.05304869262572,11.45495652173913,18.20137931034482,↑ עולה,-0.5841297808540002,False,נכות,נכות כללית,38.547416775183336,-14.49491883663782,⚪ תואם אשכול
טבריה,ג'ש (גוש חלב),רשות מקומית,6.0,3125.0,437.1428571428572,447.2222222222222,451.6129032258065,2.305737109658661,0.98176718092568,3.310141260805394,→ יציבה,1.975516816139981,False,סיעוד,גמלת סיעוד,282.5759838768315,59.81998789488578,🔴 גבוה מהאשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,24.93380406001765,,17.48040988547318,,,-29.89272778675713,↓ יורדת,0.3208446069780471,False,אבטלה,דמי אבטלה,16.002953694022235,9.23239684185823,⚪ תואם אשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,10.81200353045013,8.781099728204056,6.429576049829214,-18.78378781995759,-26.77937560396873,-40.53298233096735,↓ יורדת,-0.766705538085269,False,הבטחת_הכנסה,הבטחת הכנסה,12.710983927944476,-49.41716482156739,🔵 נמוך מהאשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,815.2866242038217,982.8571428571428,764.9063032367973,20.553571428571413,-22.17523077532585,-6.17946124361159,↓ יורדת,-1.1849808317116015,False,זקנה,קצבת זקנה,837.0170363898575,-8.615204950198073,⚪ תואם אשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,27.54820936639118,31.64867517173699,37.17826501429933,14.88469087340528,17.47178930099544,34.95710200190658,↑ עולה,-0.8747557208883994,False,ילד_נכה,גמלת ילד נכה,56.34782100597009,-34.02004842323847,🔵 נמוך מהאשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,129.5020008892841,129.3691389599318,129.9180327868852,-0.1025944992663893,0.4242849812299123,0.3212551889115676,→ יציבה,-0.3847755315465842,False,ילדים,קצבת ילדים,132.86673091637743,-2.2192900428535944,⚪ תואם אשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,,1.59846547314578,1.94672131147541,,21.78688524590165,,,0.055127423121037,False,מזונות,מזונות,1.90611878764323,2.1301150849251123,⚪ תואם אשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,6.669630947087594,,7.172131147540984,,,7.534153005464499,↑ עולה,1.212255182052041,False,ניידות,קצבת ניידות,6.040526265872583,18.73354790395793,🔴 גבוה מהאשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,22.23210315695865,23.01790281329923,25.20491803278689,3.534526854219941,9.501366120218592,13.37172131147542,↑ עולה,-1.730426088930991,False,נכות,נכות כללית,47.95741726961526,-47.443128784259706,🔵 נמוך מהאשכול
חדרה,ג'ת,רשות מקומית,4.0,9760.0,569.0021231422505,552.3809523809524,531.5161839863714,-2.921108742004259,-3.777242554191389,-6.588013933738458,↓ יורדת,1.275876905415451,False,סיעוד,גמלת סיעוד,406.770309757066,30.66739907930031,🔴 גבוה מהאשכול
ירושלים,גבע בנימין,רשות מקומית,,6138.0,35.47459252157239,,15.72897761645493,,,-55.661287421723,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,13.74240971556408,11.21495327102804,13.00665456745311,-18.3916539882634,15.97600322645691,-5.353901996370238,↓ יורדת,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,916.058394160584,966.2162162162164,891.3043478260869,5.475395714439544,-7.753116448768645,-2.702234540100487,→ יציבה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,48.14962196577795,51.38498594941791,72.50996015936255,6.719396438749762,41.11118027888445,50.59299990122156,↑ עולה,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,138.4381338742393,139.7365349341337,137.9928315412186,0.9378926337405412,-1.247850745502574,-0.3216616119841774,→ יציבה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,5.747126436781609,,6.028022157054416,,,4.887585532746839,→ יציבה,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,26.53820148749155,27.84725696181424,31.28054740957967,4.932721137638876,12.32900767380197,17.86988437902759,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
ירושלים,גבע בנימין,רשות מקומית,,6138.0,251.8248175182482,243.2432432432433,270.1863354037267,-3.407755581668611,11.0766045548654,7.291385363219005,↑ עולה,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,29.56785443517817,,17.79935275080906,,,-39.8016762094432,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,947.1830985915493,925.0814332247556,843.3734939759037,-2.333410023854796,-8.832513151196322,-10.959824427822811,↓ יורדת,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,52.53623188405797,65.37102473498234,69.27175843694494,,5.967068311650885,,,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,115.5452436194896,120.6496519721578,115.4387611450023,4.417670682730938,-4.319026820199999,-0.0921565190843231,→ יציבה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,,,7.508212106992022,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,29.23433874709977,32.01856148491879,38.01032379164712,9.52380952380951,18.71340256666601,30.01944090634846,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
טבריה,גבעת אבני,רשות מקומית,,2131.0,151.4084507042253,169.3811074918567,192.7710843373494,11.87031285508676,13.80908248378126,27.31857663210985,↑ עולה,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,36.65814151747655,,24.85966319165998,,,-32.18515133996009,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,952.247191011236,974.2857142857144,949.1525423728814,2.314369995785931,-2.579651076097235,-0.3249837508124668,→ יציבה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,35.56187766714083,41.60475482912333,37.61755485893417,,-9.583519928347515,,,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,132.6164874551971,131.6025067144136,127.7355962483252,-0.7645962883205488,-2.938325843959731,-3.680455801938601,→ יציבה,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,,,,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,18.36917562724014,19.24798567591764,22.77802590442162,4.784156167434571,18.3397903964602,24.00135077724159,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
רחובות,גבעת ברנר,רשות מקומית,,2239.0,269.6629213483146,285.7142857142857,257.0621468926554,5.952380952380948,-10.02824858757062,-4.672787193973632,→ יציבה,,False,סיעוד,גמלת סיעוד,,,⚪ ללא סיווג
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,27.84090909090909,,11.0316829935575,,,-60.37599577824246,↓ יורדת,-1.955277781690673,False,אבטלה,דמי אבטלה,18.30485745969168,-39.73357608574729,🔵 נמוך מהאשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,5.776515151515151,4.557885141294439,4.32441973347454,-21.09628345562414,-5.122231047568595,-25.13791412214567,↓ יורדת,-1.780411831185351,False,הבטחת_הכנסה,הבטחת הכנסה,12.754756285957944,-66.09563023767525,🔵 נמוך מהאשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,868.4997011356844,906.449738524114,870.0280112044818,4.369608571978159,-4.0180636357107025,0.1759712832139052,→ יציבה,-0.38796829940851674,False,זקנה,קצבת זקנה,886.0915108248973,-1.8128488338028876,⚪ תואם אשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,42.19368543014387,52.82772756917917,60.15708675473045,25.20292321143904,13.87407621490686,42.57367220108541,↑ עולה,-0.3277925451627665,False,ילד_נכה,גמלת ילד נכה,71.24979914008874,-15.568763027034231,🔵 נמוך מהאשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,135.7237715803453,134.3920765027322,136.389802631579,-0.9811804241121892,1.486491005149501,0.4907254222885963,→ יציבה,0.9462504797520398,False,ילדים,קצבת ילדים,125.8373080020862,8.385823566185836,⚪ תואם אשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,0.7525453740593183,,0.6578947368421052,,,,,-1.542220851711663,False,מזונות,מזונות,1.69926737868522,-61.28362463174333,🔵 נמוך מהאשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,5.046480743691899,,5.016447368421052,,,-0.5951350415512541,→ יציבה,-1.101612073104131,False,ניידות,קצבת ניידות,6.799729239352774,-26.22577764730912,🔵 נמוך מהאשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,20.84993359893759,21.94330601092896,22.08059210526316,5.244009084264364,0.6256399754249472,5.902457676835385,↑ עולה,-1.903628158606954,False,נכות,נכות כללית,47.85880681899626,-53.86305348402696,🔵 נמוך מהאשכול
ירושלים,גבעת זאב,רשות מקומית,5.0,24320.0,184.6981470412433,210.34282393957,220.7282913165266,13.88464221711995,4.937400374514449,19.50758296846247,↑ עולה,-1.334718167084276,False,סיעוד,גמלת סיעוד,339.3828188998928,-34.96185457118428,🔵 נמוך מהאשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,24.10673007066904,,15.27658001724775,,,-36.6293977969457,↓ יורדת,-0.9169275175143532,False,אבטלה,דמי אבטלה,16.679952635173898,-8.413528794840705,⚪ תואם אשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,2.443695924971931,1.790281329923274,1.601576937292103,-26.73878482062624,-10.54048821696969,-34.46087457421694,↓ יורדת,-0.5882042460172069,False,הבטחת_הכנסה,הבטחת הכנסה,2.278639407417711,-29.713453911204645,🔵 נמוך מהאשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,883.410514846091,916.6231050705696,876.5589208449987,3.759587379403669,-4.370845989365106,-0.7755843841507789,→ יציבה,-0.938192819986257,False,זקנה,קצבת זקנה,893.8575585421386,-1.935279008587624,⚪ תואם אשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,32.21663277319919,38.79219962256239,41.79315927949808,20.41047211747523,7.735987353473663,29.72541101274104,↑ עולה,-1.132192464338339,False,ילד_נכה,גמלת ילד נכה,51.81203745751874,-19.33697007425205,🔵 נמוך מהאשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,137.4533830580714,136.7742380361329,136.2622732567815,-0.4940911651854663,-0.3743137499447562,-0.8665554639616709,→ יציבה,0.5313336067375393,False,ילדים,קצבת ילדים,132.22136427023833,3.056169484293197,⚪ תואם אשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,,,,,,,,,False,מזונות,מזונות,0.3524140952742657,,⚪ ללא סיווג
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,4.901438465636654,,4.892661008487269,,,-0.1790792072760451,→ יציבה,-0.2712643367847428,False,ניידות,קצבת ניידות,5.096617522961054,-4.001801460575162,⚪ תואם אשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,20.17403658320015,21.79009791752862,22.79913463138626,8.010599800707428,4.630712159608683,13.01225977934506,↑ עולה,-0.5583950025741632,False,נכות,נכות כללית,25.964420538632925,-12.190859035490432,⚪ תואם אשכול
פתח תקוה,גבעת שמואל,רשות מקומית,8.0,30045.0,200.2179242713157,215.3685311029796,222.702977856961,7.567058187624232,3.405533165137498,11.23029002896653,↑ עולה,0.9708704643805512,False,סיעוד,גמלת סיעוד,183.7634800562338,21.190008911896573,🔴 גבוה מהאשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,35.30864941403308,,18.20270389679244,,,-48.44689842608948,↓ יורדת,0.9949264480954936,False,אבטלה,דמי אבטלה,16.679952635173898,9.129230129871203,⚪ תואם אשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,1.988371042087187,1.594896331738437,1.649435951812907,-19.78879706152434,3.419634178669248,-17.04586735071847,↓ יורדת,-0.5466262871235271,False,הבטחת_הכנסה,הבטחת הכנסה,2.278639407417711,-27.613120950885985,🔵 נמוך מהאשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,897.3586421612936,948.6273718207508,904.7619047619048,5.713293130601181,-4.624098814970167,0.8250059956831128,→ יציבה,0.5913979764846143,False,זקנה,קצבת זקנה,893.8575585421386,1.2199198983729556,⚪ תואם אשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,35.08132156662533,46.45675097706658,51.19479174373011,32.42588620510601,10.19882076773401,45.93176498924817,↑ עולה,-0.0697524147293989,False,ילד_נכה,גמלת ילד נכה,51.81203745751874,-1.1913171997814611,⚪ תואם אשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,132.0588804277097,130.1655415423797,129.1042174973859,-1.433708115045243,-0.8153648288309112,-2.23738299215798,→ יציבה,-0.4098693742090017,False,ילדים,קצבת ילדים,132.22136427023833,-2.357521259939136,⚪ תואם אשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,,,,,,,,,False,מזונות,מזונות,0.3524140952742657,,⚪ ללא סיווג
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,3.992191484497282,,4.200069710700593,,,5.207120625615167,↑ עולה,-1.192418140288945,False,ניידות,קצבת ניידות,5.096617522961054,-17.591035784446728,🔵 נמוך מהאשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,21.93067304479344,23.84565736912798,24.29417915650052,8.73199067088902,1.880936979129898,10.77717089156184,↑ עולה,-0.2946509314498444,False,נכות,נכות כללית,25.964420538632925,-6.432808233279169,⚪ תואם אשכול
רמת גן,גבעתיים,רשות מקומית,8.0,57380.0,223.4608817917043,232.5393621316108,239.3058918482647,4.062670954806681,2.909842727109687,7.090731017221207,↑ עולה,1.384827493289803,False,סיעוד,גמלת סיעוד,183.7634800562338,30.22494555231229,🔴 גבוה מהאשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,28.30015313935682,,14.13941580356104,,,-50.0376703478065,↓ יורדת,-1.164934729676643,False,אבטלה,דמי אבטלה,16.460595445179,-14.1014318063311,⚪ תואם אשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,5.635528330781011,3.874351791142636,3.840335156522751,-31.25131196695269,-0.8779955061812448,-31.85492235844141,↓ יורדת,-0.5848367854032627,False,הבטחת_הכנסה,הבטחת הכנסה,5.644666682737954,-31.965244851977857,🔵 נמוך מהאשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,902.7777777777778,938.423645320197,897.3519785778043,3.948465327775663,-4.376665799845523,-0.6010116036893767,→ יציבה,-0.3706843568905144,False,זקנה,קצבת זקנה,904.2211621052404,-0.7596795800977539,⚪ תואם אשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,41.46730462519936,47.57074754031849,54.73554735547356,14.71868733761421,15.06135637049334,31.99687766108431,↑ עולה,-0.6744415478753414,False,ילד_נכה,גמלת ילד נכה,63.95207670536288,-14.4116185504832,⚪ תואם אשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,144.6711710182324,143.354303306117,142.1311421311421,-0.9102488787828116,-0.8532434302742578,-1.75572567029971,→ יציבה,0.726724459300031,False,ילדים,קצבת ילדים,131.38449753286554,8.179537768973324,⚪ תואם אשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,,,,,,,,,False,מזונות,מזונות,0.8677707827413528,,⚪ ללא סיווג
רחובות,גדרה,רשות מקומית,7.0,30303.0,4.821240620649849,,4.686004686004686,,,-2.805002805002821,→ יציבה,-1.180416838381144,False,ניידות,קצבת ניידות,5.929328306246733,-20.96904667822436,🔵 נמוך מהאשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,21.0165348181849,23.62468210413599,25.17902517902518,12.40997770809649,6.579318477335487,19.80578814181398,↑ עולה,-0.9013340396874808,False,נכות,נכות כללית,34.333352257740934,-26.663073882195064,🔵 נמוך מהאשכול
רחובות,גדרה,רשות מקומית,7.0,30303.0,296.8346253229975,302.6477832512315,301.3983933353169,1.958382692689072,-0.4128197809654769,1.53747832058117,→ יציבה,0.5986529600693273,False,סיעוד,גמלת סיעוד,261.24275076301353,15.37100740786892,🔴 גבוה מהאשכול
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,,,,,,,,False,אבטלה,דמי אבטלה,18.30485745969168,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,5.41,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,12.754756285957944,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,539.59,,,,,,,False,זקנה,קצבת זקנה,886.0915108248973,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,11.03,,,,,,,False,ילד_נכה,גמלת ילד נכה,71.24979914008874,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,9.3,,,,,,,False,ילדים,קצבת ילדים,125.8373080020862,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,,,,,,,,False,מזונות,מזונות,1.69926737868522,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,,,,,,,,False,ניידות,קצבת ניידות,6.799729239352774,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,2.38,,,,,,,False,נכות,נכות כללית,47.85880681899626,,⚪ ללא סיווג
רחובות,גדרות,מועצה אזורית,5.0,4622.0,,4.33,,,,,,,False,סיעוד,גמלת סיעוד,339.3828188998928,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,,,,,,,,False,אבטלה,דמי אבטלה,18.30485745969168,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,10.58,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,12.754756285957944,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,510.09,,,,,,,False,זקנה,קצבת זקנה,886.0915108248973,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,6.22,,,,,,,False,ילד_נכה,גמלת ילד נכה,71.24979914008874,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,32.47,,,,,,,False,ילדים,קצבת ילדים,125.8373080020862,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,1.03,,,,,,,False,מזונות,מזונות,1.69926737868522,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,,,,,,,,False,ניידות,קצבת ניידות,6.799729239352774,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,4.75,,,,,,,False,נכות,נכות כללית,47.85880681899626,,⚪ ללא סיווג
טבריה,גולן,מועצה אזורית,5.0,20420.0,,3.48,,,,,,,False,סיעוד,גמלת סיעוד,339.3828188998928,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,,,,,,,,False,אבטלה,דמי אבטלה,18.30485745969168,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,6.24,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,12.754756285957944,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,498.14,,,,,,,False,זקנה,קצבת זקנה,886.0915108248973,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,4.42,,,,,,,False,ילד_נכה,גמלת ילד נכה,71.24979914008874,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,50.81,,,,,,,False,ילדים,קצבת ילדים,125.8373080020862,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,1.86,,,,,,,False,מזונות,מזונות,1.69926737868522,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,,,,,,,,False,ניידות,קצבת ניידות,6.799729239352774,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,3.37,,,,,,,False,נכות,נכות כללית,47.85880681899626,,⚪ ללא סיווג
ירושלים,גוש עציון,מועצה אזורית,5.0,28516.0,,4.49,,,,,,,False,סיעוד,גמלת סיעוד,339.3828188998928,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,,,,,,,,False,אבטלה,דמי אבטלה,18.30485745969168,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,8.05,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,12.754756285957944,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,540.83,,,,,,,False,זקנה,קצבת זקנה,886.0915108248973,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,10.51,,,,,,,False,ילד_נכה,גמלת ילד נכה,71.24979914008874,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,13.75,,,,,,,False,ילדים,קצבת ילדים,125.8373080020862,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,0.75,,,,,,,False,מזונות,מזונות,1.69926737868522,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,,,,,,,,False,ניידות,קצבת ניידות,6.799729239352774,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,6.3,,,,,,,False,נכות,נכות כללית,47.85880681899626,,⚪ ללא סיווג
רמלה,גזר,מועצה אזורית,5.0,26831.0,,2.2,,,,,,,False,סיעוד,גמלת סיעוד,339.3828188998928,,⚪ ללא סיווג
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,34.49703325514006,,13.7003923586544,,,-60.28530263073262,↓ יורדת,-1.385268239821307,False,אבטלה,דמי אבטלה,16.460595445179,-16.768549447176966,🔵 נמוך מהאשכול
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,5.036566855250449,3.855870230022604,3.537659998713578,-23.44248888500326,-8.25261775750063,-29.76048764198,↓ יורדת,-0.6829426843152288,False,הבטחת_הכנסה,הבטחת הכנסה,5.644666682737954,-37.32738888671402,🔵 נמוך מהאשכול
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,898.6111111111111,948.542024013722,890.3614457831325,5.556453986071072,-6.133684829734844,-0.9180462188786098,→ יציבה,-0.7479171303293328,False,זקנה,קצבת זקנה,904.2211621052404,-1.5327794684476583,⚪ תואם אשכול
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,43.48415063668382,49.8446575712549,60.0422275006598,14.62718448317872,20.45870194780067,38.07841850774788,↑ עולה,-0.2861125538118949,False,ילד_נכה,גמלת ילד נכה,63.95207670536288,-6.113717342935336,⚪ תואם אשכול
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,134.7561990347812,134.5199176655769,135.6626976381027,-0.1753398885518165,0.8495247338515175,0.6726952895781456,→ יציבה,0.2893063625416993,False,ילדים,קצבת ילדים,131.38449753286554,3.256244218742012,⚪ תואם אשכול
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,0.6240639041437843,,,,,,,,False,מזונות,מזונות,0.8677707827413528,,⚪ ללא סיווג
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,5.907804959227825,,5.894983408159282,,,-0.2170273249883723,→ יציבה,-0.0326071952264676,False,ניידות,קצבת ניידות,5.929328306246733,-0.5792375849936854,⚪ תואם אשכול
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,24.29688800133134,25.62860717601001,26.58598477454616,5.48102775386586,3.735581851800035,9.421357883731432,↑ עולה,-0.7628049522948661,False,נכות,נכות כללית,34.333352257740934,-22.565135571485083,🔵 נמוך מהאשכול
רחובות,גן יבנה,רשות מקומית,7.0,25615.0,239.3518518518518,237.5643224699828,235.3413654618474,-0.746820786235419,-0.9357284734606096,-1.675561044953501,→ יציבה,-0.3861460055711876,False,סיעוד,גמלת סיעוד,261.24275076301353,-9.914680972205266,⚪ תואם אשכול
עפולה,גן נר,רשות מקומית,,2609.0,27.87068004459309,,15.96688350088705,,,-42.71082199881727,↓ יורדת,,False,אבטלה,דמי אבטלה,,,⚪ ללא סיווג
עפולה,גן נר,רשות מקומית,,2609.0,,,,,,,,,False,הבטחת_הכנסה,הבטחת הכנסה,,,⚪ ללא סיווג
עפולה,גן נר,רשות מקומית,,2609.0,810.7142857142857,907.2847682119206,864.1975308641975,11.911777576800779,-4.749031269712544,6.597052265187359,↑ עולה,,False,זקנה,קצבת זקנה,,,⚪ ללא סיווג
עפולה,גן נר,רשות מקומית,,2609.0,46.68674698795181,51.86385737439222,58.92255892255893,11.08903644063366,13.61005892255894,26.20831975670687,↑ עולה,,False,ילד_נכה,גמלת ילד נכה,,,⚪ ללא סיווג
עפולה,גן נר,רשות מקומית,,2609.0,115.4127100073046,114.3073429220288,108.853967037179,-0.957751607432008,-4.770801022441451,-5.682860206393643,↓ יורדת,,False,ילדים,קצבת ילדים,,,⚪ ללא סיווג
עפולה,גן נר,רשות מקומית,,2609.0,,,,,,,,,False,מזונות,מזונות,,,⚪ ללא סיווג
עפולה,גן נר,רשות מקומית,,2609.0,6.939371804236669,,6.899195093905711,,,,,,False,ניידות,קצבת ניידות,,,⚪ ללא סיווג
עפולה,גן נר,רשות מקומית,,2609.0,25.2008765522279,31.03709311127933,36.41241855116903,23.15878396910551,17.31903635632754,44.48869854072579,↑ עולה,,False,נכות,נכות כללית,,,⚪ ללא סיווג
